Location,Age,ID,Ref. ID,Invoice,Date,Time,Supplier,Supplier Type,Status,Total Qty,Total Disc1(Rs),Extra Disc,Taxable Value,GST-0,GST-3,GST-5,GST-12,GST-18,GST-28,GST-40,Total Tax,Round Off,Settled Amount,Due Amount
Main Store,0,PO-00423,REF-00423,INV-20251215-0423,15-12-2025,10:00:00,SUP-001,LOCAL,SETTLED,85,0,0,1530.0,0,0,0,0,0,0,0,0.0,0,1530.0,0
Main Store,0,PO-00424,REF-00424,INV-20251215-0424,15-12-2025,10:00:00,SUP-001,LOCAL,SETTLED,92,0,0,12075.0,0,0,0,0,0,0,0,603.75,0,12678.75,0
Main Store,0,PO-00425,REF-00425,INV-20251215-0425,15-12-2025,10:00:00,SUP-001,LOCAL,SETTLED,55,0,0,34650.0,0,0,0,0,0,0,0,1732.5,0,36382.5,0
Main Store,0,PO-00426,REF-00426,INV-20251215-0426,15-12-2025,10:00:00,SUP-001,LOCAL,SETTLED,37,0,0,3607.5,0,0,0,0,0,0,0,180.38,0,3787.88,0
Main Store,0,PO-00427,REF-00427,INV-20251215-0427,15-12-2025,10:00:00,SUP-001,LOCAL,SETTLED,56,0,0,10500.0,0,0,0,0,0,0,0,525.0,0,11025.0,0
Main Store,0,PO-00428,REF-00428,INV-20251215-0428,15-12-2025,10:00:00,SUP-003,LOCAL,SETTLED,90,0,0,18900.0,0,0,0,0,0,0,0,2268.0,0,21168.0,0
Main Store,0,PO-00429,REF-00429,INV-20251215-0429,15-12-2025,10:00:00,SUP-003,LOCAL,SETTLED,45,0,0,2025.0,0,0,0,0,0,0,0,243.0,0,2268.0,0
Main Store,0,PO-00430,REF-00430,INV-20251215-0430,15-12-2025,10:00:00,SUP-003,LOCAL,SETTLED,56,0,0,5040.0,0,0,0,0,0,0,0,604.8,0,5644.8,0
Main Store,0,PO-00431,REF-00431,INV-20251215-0431,15-12-2025,10:00:00,SUP-003,LOCAL,SETTLED,107,0,0,3210.0,0,0,0,0,0,0,0,160.5,0,3370.5,0
Main Store,0,PO-00432,REF-00432,INV-20251215-0432,15-12-2025,10:00:00,SUP-002,LOCAL,SETTLED,93,0,0,3487.5,0,0,0,0,0,0,0,0.0,0,3487.5,0
Main Store,0,PO-00433,REF-00433,INV-20251215-0433,15-12-2025,10:00:00,SUP-002,LOCAL,SETTLED,47,0,0,1233.75,0,0,0,0,0,0,0,0.0,0,1233.75,0
Main Store,0,PO-00434,REF-00434,INV-20251215-0434,15-12-2025,10:00:00,SUP-002,LOCAL,SETTLED,40,0,0,900.0,0,0,0,0,0,0,0,0.0,0,900.0,0
Main Store,0,PO-00435,REF-00435,INV-20251215-0435,15-12-2025,10:00:00,SUP-004,LOCAL,SETTLED,103,0,0,1081.5,0,0,0,0,0,0,0,0.0,0,1081.5,0
Main Store,0,PO-00436,REF-00436,INV-20251215-0436,15-12-2025,10:00:00,SUP-004,LOCAL,SETTLED,101,0,0,4242.0,0,0,0,0,0,0,0,0.0,0,4242.0,0
Main Store,0,PO-00437,REF-00437,INV-20251215-0437,15-12-2025,10:00:00,SUP-002,LOCAL,SETTLED,69,0,0,1035.0,0,0,0,0,0,0,0,124.2,0,1159.2,0
Main Store,0,PO-00438,REF-00438,INV-20251215-0438,15-12-2025,10:00:00,SUP-002,LOCAL,SETTLED,39,0,0,877.5,0,0,0,0,0,0,0,105.3,0,982.8,0
Main Store,0,PO-00439,REF-00439,INV-20251215-0439,15-12-2025,10:00:00,SUP-002,LOCAL,SETTLED,49,0,0,735.0,0,0,0,0,0,0,0,205.8,0,940.8,0
Main Store,0,PO-00440,REF-00440,INV-20251215-0440,15-12-2025,10:00:00,SUP-002,LOCAL,SETTLED,38,0,0,1140.0,0,0,0,0,0,0,0,319.2,0,1459.2,0
Main Store,0,PO-00441,REF-00441,INV-20251215-0441,15-12-2025,10:00:00,SUP-002,LOCAL,SETTLED,56,0,0,1890.0,0,0,0,0,0,0,0,529.2,0,2419.2,0
Main Store,0,PO-00442,REF-00442,INV-20251215-0442,15-12-2025,10:00:00,SUP-002,LOCAL,SETTLED,25,0,0,375.0,0,0,0,0,0,0,0,45.0,0,420.0,0
Main Store,0,PO-00443,REF-00443,INV-20251215-0443,15-12-2025,10:00:00,SUP-002,LOCAL,SETTLED,23,0,0,776.25,0,0,0,0,0,0,0,93.15,0,869.4,0
Main Store,0,PO-00444,REF-00444,INV-20251215-0444,15-12-2025,10:00:00,SUP-002,LOCAL,SETTLED,103,0,0,1545.0,0,0,0,0,0,0,0,0.0,0,1545.0,0
Main Store,0,PO-00445,REF-00445,INV-20251215-0445,15-12-2025,10:00:00,SUP-005,LOCAL,SETTLED,58,0,0,5220.0,0,0,0,0,0,0,0,939.6,0,6159.6,0
Main Store,0,PO-00446,REF-00446,INV-20251215-0446,15-12-2025,10:00:00,SUP-005,LOCAL,SETTLED,31,0,0,2325.0,0,0,0,0,0,0,0,418.5,0,2743.5,0
Main Store,0,PO-00447,REF-00447,INV-20251215-0447,15-12-2025,10:00:00,SUP-005,LOCAL,SETTLED,49,0,0,2021.25,0,0,0,0,0,0,0,363.82,0,2385.07,0
Main Store,0,PO-00448,REF-00448,INV-20251215-0448,15-12-2025,10:00:00,SUP-005,LOCAL,SETTLED,46,0,0,1725.0,0,0,0,0,0,0,0,310.5,0,2035.5,0
Main Store,0,PO-00449,REF-00449,INV-20251215-0449,15-12-2025,10:00:00,SUP-005,LOCAL,SETTLED,48,0,0,7920.0,0,0,0,0,0,0,0,1425.6,0,9345.6,0
Main Store,0,PO-00450,REF-00450,INV-20251215-0450,15-12-2025,10:00:00,SUP-005,LOCAL,SETTLED,40,0,0,6900.0,0,0,0,0,0,0,0,1242.0,0,8142.0,0
Main Store,0,PO-00451,REF-00451,INV-20251215-0451,15-12-2025,10:00:00,SUP-005,LOCAL,SETTLED,28,0,0,4095.0,0,0,0,0,0,0,0,737.1,0,4832.1,0
Main Store,0,PO-00452,REF-00452,INV-20251215-0452,15-12-2025,10:00:00,SUP-005,LOCAL,SETTLED,13,0,0,3022.5,0,0,0,0,0,0,0,544.05,0,3566.55,0
Main Store,0,PO-00453,REF-00453,INV-20251215-0453,15-12-2025,10:00:00,SUP-005,LOCAL,SETTLED,17,0,0,573.75,0,0,0,0,0,0,0,103.28,0,677.03,0
Main Store,0,PO-00454,REF-00454,INV-20251215-0454,15-12-2025,10:00:00,SUP-005,LOCAL,SETTLED,26,0,0,2827.5,0,0,0,0,0,0,0,508.95,0,3336.45,0
Main Store,0,PO-00455,REF-00455,INV-20251215-0455,15-12-2025,10:00:00,SUP-005,LOCAL,SETTLED,20,0,0,1425.0,0,0,0,0,0,0,0,256.5,0,1681.5,0
Main Store,0,PO-00456,REF-00456,INV-20251215-0456,15-12-2025,10:00:00,SUP-005,LOCAL,SETTLED,14,0,0,367.5,0,0,0,0,0,0,0,66.15,0,433.65,0
Main Store,0,PO-00457,REF-00457,INV-20251215-0457,15-12-2025,10:00:00,SUP-005,LOCAL,SETTLED,57,0,0,9618.75,0,0,0,0,0,0,0,1154.25,0,10773.0,0
Main Store,0,PO-00458,REF-00458,INV-20251215-0458,15-12-2025,10:00:00,SUP-005,LOCAL,SETTLED,15,0,0,3037.5,0,0,0,0,0,0,0,364.5,0,3402.0,0
Main Store,0,PO-00459,REF-00459,INV-20251215-0459,15-12-2025,10:00:00,SUP-005,LOCAL,SETTLED,21,0,0,1417.5,0,0,0,0,0,0,0,170.1,0,1587.6,0
Main Store,0,PO-00460,REF-00460,INV-20251215-0460,15-12-2025,10:00:00,SUP-005,LOCAL,SETTLED,12,0,0,900.0,0,0,0,0,0,0,0,162.0,0,1062.0,0
Main Store,0,PO-00461,REF-00461,INV-20251215-0461,15-12-2025,10:00:00,SUP-001,LOCAL,SETTLED,55,0,0,618.75,0,0,0,0,0,0,0,0.0,0,618.75,0
Main Store,0,PO-00462,REF-00462,INV-20251215-0462,15-12-2025,10:00:00,SUP-001,LOCAL,SETTLED,44,0,0,924.0,0,0,0,0,0,0,0,0.0,0,924.0,0
Main Store,0,PO-00463,REF-00463,INV-20251222-0463,22-12-2025,10:00:00,SUP-001,LOCAL,SETTLED,104,0,0,27300.0,0,0,0,0,0,0,0,1365.0,0,28665.0,0
Main Store,0,PO-00464,REF-00464,INV-20251222-0464,22-12-2025,10:00:00,SUP-001,LOCAL,SETTLED,53,0,0,27030.0,0,0,0,0,0,0,0,1351.5,0,28381.5,0
Main Store,0,PO-00465,REF-00465,INV-20251222-0465,22-12-2025,10:00:00,SUP-001,LOCAL,SETTLED,102,0,0,1836.0,0,0,0,0,0,0,0,0.0,0,1836.0,0
Main Store,0,PO-00466,REF-00466,INV-20251222-0466,22-12-2025,10:00:00,SUP-001,LOCAL,SETTLED,98,0,0,12862.5,0,0,0,0,0,0,0,643.12,0,13505.62,0
Main Store,0,PO-00467,REF-00467,INV-20251222-0467,22-12-2025,10:00:00,SUP-001,LOCAL,SETTLED,56,0,0,35280.0,0,0,0,0,0,0,0,1764.0,0,37044.0,0
Main Store,0,PO-00468,REF-00468,INV-20251222-0468,22-12-2025,10:00:00,SUP-001,LOCAL,SETTLED,49,0,0,4777.5,0,0,0,0,0,0,0,238.88,0,5016.38,0
Main Store,0,PO-00469,REF-00469,INV-20251222-0469,22-12-2025,10:00:00,SUP-001,LOCAL,SETTLED,58,0,0,10875.0,0,0,0,0,0,0,0,543.75,0,11418.75,0
Main Store,0,PO-00470,REF-00470,INV-20251222-0470,22-12-2025,10:00:00,SUP-003,LOCAL,SETTLED,91,0,0,19110.0,0,0,0,0,0,0,0,2293.2,0,21403.2,0
Main Store,0,PO-00471,REF-00471,INV-20251222-0471,22-12-2025,10:00:00,SUP-003,LOCAL,SETTLED,34,0,0,1530.0,0,0,0,0,0,0,0,183.6,0,1713.6,0
Main Store,0,PO-00472,REF-00472,INV-20251222-0472,22-12-2025,10:00:00,SUP-003,LOCAL,SETTLED,45,0,0,4050.0,0,0,0,0,0,0,0,486.0,0,4536.0,0
Main Store,0,PO-00473,REF-00473,INV-20251222-0473,22-12-2025,10:00:00,SUP-003,LOCAL,SETTLED,97,0,0,2910.0,0,0,0,0,0,0,0,145.5,0,3055.5,0
Main Store,0,PO-00474,REF-00474,INV-20251222-0474,22-12-2025,10:00:00,SUP-002,LOCAL,SETTLED,92,0,0,3450.0,0,0,0,0,0,0,0,0.0,0,3450.0,0
Main Store,0,PO-00475,REF-00475,INV-20251222-0475,22-12-2025,10:00:00,SUP-002,LOCAL,SETTLED,51,0,0,1338.75,0,0,0,0,0,0,0,0.0,0,1338.75,0
Main Store,0,PO-00476,REF-00476,INV-20251222-0476,22-12-2025,10:00:00,SUP-002,LOCAL,SETTLED,48,0,0,1080.0,0,0,0,0,0,0,0,0.0,0,1080.0,0
Main Store,0,PO-00477,REF-00477,INV-20251222-0477,22-12-2025,10:00:00,SUP-004,LOCAL,SETTLED,114,0,0,1197.0,0,0,0,0,0,0,0,0.0,0,1197.0,0
Main Store,0,PO-00478,REF-00478,INV-20251222-0478,22-12-2025,10:00:00,SUP-004,LOCAL,SETTLED,103,0,0,4326.0,0,0,0,0,0,0,0,0.0,0,4326.0,0
Main Store,0,PO-00479,REF-00479,INV-20251222-0479,22-12-2025,10:00:00,SUP-002,LOCAL,SETTLED,43,0,0,645.0,0,0,0,0,0,0,0,77.4,0,722.4,0
Main Store,0,PO-00480,REF-00480,INV-20251222-0480,22-12-2025,10:00:00,SUP-002,LOCAL,SETTLED,45,0,0,1012.5,0,0,0,0,0,0,0,121.5,0,1134.0,0
Main Store,0,PO-00481,REF-00481,INV-20251222-0481,22-12-2025,10:00:00,SUP-002,LOCAL,SETTLED,56,0,0,840.0,0,0,0,0,0,0,0,235.2,0,1075.2,0
Main Store,0,PO-00482,REF-00482,INV-20251222-0482,22-12-2025,10:00:00,SUP-002,LOCAL,SETTLED,56,0,0,1680.0,0,0,0,0,0,0,0,470.4,0,2150.4,0
Main Store,0,PO-00483,REF-00483,INV-20251222-0483,22-12-2025,10:00:00,SUP-002,LOCAL,SETTLED,40,0,0,1350.0,0,0,0,0,0,0,0,378.0,0,1728.0,0
Main Store,0,PO-00484,REF-00484,INV-20251222-0484,22-12-2025,10:00:00,SUP-002,LOCAL,SETTLED,23,0,0,345.0,0,0,0,0,0,0,0,41.4,0,386.4,0
Main Store,0,PO-00485,REF-00485,INV-20251222-0485,22-12-2025,10:00:00,SUP-002,LOCAL,SETTLED,12,0,0,405.0,0,0,0,0,0,0,0,48.6,0,453.6,0
Main Store,0,PO-00486,REF-00486,INV-20251222-0486,22-12-2025,10:00:00,SUP-002,LOCAL,SETTLED,106,0,0,1590.0,0,0,0,0,0,0,0,0.0,0,1590.0,0
Main Store,0,PO-00487,REF-00487,INV-20251222-0487,22-12-2025,10:00:00,SUP-005,LOCAL,SETTLED,50,0,0,4500.0,0,0,0,0,0,0,0,810.0,0,5310.0,0
Main Store,0,PO-00488,REF-00488,INV-20251222-0488,22-12-2025,10:00:00,SUP-005,LOCAL,SETTLED,19,0,0,1425.0,0,0,0,0,0,0,0,256.5,0,1681.5,0
Main Store,0,PO-00489,REF-00489,INV-20251222-0489,22-12-2025,10:00:00,SUP-005,LOCAL,SETTLED,49,0,0,2021.25,0,0,0,0,0,0,0,363.82,0,2385.07,0
Main Store,0,PO-00490,REF-00490,INV-20251222-0490,22-12-2025,10:00:00,SUP-005,LOCAL,SETTLED,39,0,0,1462.5,0,0,0,0,0,0,0,263.25,0,1725.75,0
Main Store,0,PO-00491,REF-00491,INV-20251222-0491,22-12-2025,10:00:00,SUP-005,LOCAL,SETTLED,45,0,0,7425.0,0,0,0,0,0,0,0,1336.5,0,8761.5,0
Main Store,0,PO-00492,REF-00492,INV-20251222-0492,22-12-2025,10:00:00,SUP-005,LOCAL,SETTLED,44,0,0,7590.0,0,0,0,0,0,0,0,1366.2,0,8956.2,0
Main Store,0,PO-00493,REF-00493,INV-20251222-0493,22-12-2025,10:00:00,SUP-005,LOCAL,SETTLED,18,0,0,2632.5,0,0,0,0,0,0,0,473.85,0,3106.35,0
Main Store,0,PO-00494,REF-00494,INV-20251222-0494,22-12-2025,10:00:00,SUP-005,LOCAL,SETTLED,17,0,0,3952.5,0,0,0,0,0,0,0,711.45,0,4663.95,0
Main Store,0,PO-00495,REF-00495,INV-20251222-0495,22-12-2025,10:00:00,SUP-005,LOCAL,SETTLED,31,0,0,1046.25,0,0,0,0,0,0,0,188.32,0,1234.57,0
Main Store,0,PO-00496,REF-00496,INV-20251222-0496,22-12-2025,10:00:00,SUP-005,LOCAL,SETTLED,29,0,0,3153.75,0,0,0,0,0,0,0,567.67,0,3721.42,0
Main Store,0,PO-00497,REF-00497,INV-20251222-0497,22-12-2025,10:00:00,SUP-005,LOCAL,SETTLED,9,0,0,641.25,0,0,0,0,0,0,0,115.42,0,756.67,0
Main Store,0,PO-00498,REF-00498,INV-20251222-0498,22-12-2025,10:00:00,SUP-005,LOCAL,SETTLED,21,0,0,551.25,0,0,0,0,0,0,0,99.22,0,650.47,0
Main Store,0,PO-00499,REF-00499,INV-20251222-0499,22-12-2025,10:00:00,SUP-005,LOCAL,SETTLED,46,0,0,7762.5,0,0,0,0,0,0,0,931.5,0,8694.0,0
Main Store,0,PO-00500,REF-00500,INV-20251222-0500,22-12-2025,10:00:00,SUP-005,LOCAL,SETTLED,23,0,0,4657.5,0,0,0,0,0,0,0,558.9,0,5216.4,0
Main Store,0,PO-00501,REF-00501,INV-20251222-0501,22-12-2025,10:00:00,SUP-005,LOCAL,SETTLED,21,0,0,1417.5,0,0,0,0,0,0,0,170.1,0,1587.6,0
Main Store,0,PO-00502,REF-00502,INV-20251222-0502,22-12-2025,10:00:00,SUP-005,LOCAL,SETTLED,19,0,0,1425.0,0,0,0,0,0,0,0,256.5,0,1681.5,0
Main Store,0,PO-00503,REF-00503,INV-20251222-0503,22-12-2025,10:00:00,SUP-001,LOCAL,SETTLED,59,0,0,663.75,0,0,0,0,0,0,0,0.0,0,663.75,0
Main Store,0,PO-00504,REF-00504,INV-20251222-0504,22-12-2025,10:00:00,SUP-001,LOCAL,SETTLED,51,0,0,1071.0,0,0,0,0,0,0,0,0.0,0,1071.0,0
Main Store,0,PO-00505,REF-00505,INV-20251229-0505,29-12-2025,10:00:00,SUP-001,LOCAL,SETTLED,104,0,0,27300.0,0,0,0,0,0,0,0,1365.0,0,28665.0,0
Main Store,0,PO-00506,REF-00506,INV-20251229-0506,29-12-2025,10:00:00,SUP-001,LOCAL,SETTLED,52,0,0,26520.0,0,0,0,0,0,0,0,1326.0,0,27846.0,0
Main Store,0,PO-00507,REF-00507,INV-20251229-0507,29-12-2025,10:00:00,SUP-001,LOCAL,SETTLED,106,0,0,1908.0,0,0,0,0,0,0,0,0.0,0,1908.0,0
Main Store,0,PO-00508,REF-00508,INV-20251229-0508,29-12-2025,10:00:00,SUP-001,LOCAL,SETTLED,88,0,0,11550.0,0,0,0,0,0,0,0,577.5,0,12127.5,0
Main Store,0,PO-00509,REF-00509,INV-20251229-0509,29-12-2025,10:00:00,SUP-001,LOCAL,SETTLED,54,0,0,34020.0,0,0,0,0,0,0,0,1701.0,0,35721.0,0
Main Store,0,PO-00510,REF-00510,INV-20251229-0510,29-12-2025,10:00:00,SUP-001,LOCAL,SETTLED,51,0,0,4972.5,0,0,0,0,0,0,0,248.62,0,5221.12,0
Main Store,0,PO-00511,REF-00511,INV-20251229-0511,29-12-2025,10:00:00,SUP-001,LOCAL,SETTLED,46,0,0,8625.0,0,0,0,0,0,0,0,431.25,0,9056.25,0
Main Store,0,PO-00512,REF-00512,INV-20251229-0512,29-12-2025,10:00:00,SUP-003,LOCAL,SETTLED,89,0,0,18690.0,0,0,0,0,0,0,0,2242.8,0,20932.8,0
Main Store,0,PO-00513,REF-00513,INV-20251229-0513,29-12-2025,10:00:00,SUP-003,LOCAL,SETTLED,48,0,0,2160.0,0,0,0,0,0,0,0,259.2,0,2419.2,0
Main Store,0,PO-00514,REF-00514,INV-20251229-0514,29-12-2025,10:00:00,SUP-003,LOCAL,SETTLED,44,0,0,3960.0,0,0,0,0,0,0,0,475.2,0,4435.2,0
Main Store,0,PO-00515,REF-00515,INV-20251229-0515,29-12-2025,10:00:00,SUP-003,LOCAL,SETTLED,80,0,0,2400.0,0,0,0,0,0,0,0,120.0,0,2520.0,0
Main Store,0,PO-00516,REF-00516,INV-20251229-0516,29-12-2025,10:00:00,SUP-002,LOCAL,SETTLED,102,0,0,3825.0,0,0,0,0,0,0,0,0.0,0,3825.0,0
Main Store,0,PO-00517,REF-00517,INV-20251229-0517,29-12-2025,10:00:00,SUP-002,LOCAL,SETTLED,52,0,0,1365.0,0,0,0,0,0,0,0,0.0,0,1365.0,0
Main Store,0,PO-00518,REF-00518,INV-20251229-0518,29-12-2025,10:00:00,SUP-002,LOCAL,SETTLED,59,0,0,1327.5,0,0,0,0,0,0,0,0.0,0,1327.5,0
Main Store,0,PO-00519,REF-00519,INV-20251229-0519,29-12-2025,10:00:00,SUP-004,LOCAL,SETTLED,92,0,0,966.0,0,0,0,0,0,0,0,0.0,0,966.0,0
Main Store,0,PO-00520,REF-00520,INV-20251229-0520,29-12-2025,10:00:00,SUP-004,LOCAL,SETTLED,105,0,0,4410.0,0,0,0,0,0,0,0,0.0,0,4410.0,0
Main Store,0,PO-00521,REF-00521,INV-20251229-0521,29-12-2025,10:00:00,SUP-002,LOCAL,SETTLED,58,0,0,870.0,0,0,0,0,0,0,0,104.4,0,974.4,0
Main Store,0,PO-00522,REF-00522,INV-20251229-0522,29-12-2025,10:00:00,SUP-002,LOCAL,SETTLED,52,0,0,1170.0,0,0,0,0,0,0,0,140.4,0,1310.4,0
Main Store,0,PO-00523,REF-00523,INV-20251229-0523,29-12-2025,10:00:00,SUP-002,LOCAL,SETTLED,49,0,0,735.0,0,0,0,0,0,0,0,205.8,0,940.8,0
Main Store,0,PO-00524,REF-00524,INV-20251229-0524,29-12-2025,10:00:00,SUP-002,LOCAL,SETTLED,43,0,0,1290.0,0,0,0,0,0,0,0,361.2,0,1651.2,0
Main Store,0,PO-00525,REF-00525,INV-20251229-0525,29-12-2025,10:00:00,SUP-002,LOCAL,SETTLED,50,0,0,1687.5,0,0,0,0,0,0,0,472.5,0,2160.0,0
Main Store,0,PO-00526,REF-00526,INV-20251229-0526,29-12-2025,10:00:00,SUP-002,LOCAL,SETTLED,19,0,0,285.0,0,0,0,0,0,0,0,34.2,0,319.2,0
Main Store,0,PO-00527,REF-00527,INV-20251229-0527,29-12-2025,10:00:00,SUP-002,LOCAL,SETTLED,32,0,0,1080.0,0,0,0,0,0,0,0,129.6,0,1209.6,0
Main Store,0,PO-00528,REF-00528,INV-20251229-0528,29-12-2025,10:00:00,SUP-002,LOCAL,SETTLED,105,0,0,1575.0,0,0,0,0,0,0,0,0.0,0,1575.0,0
Main Store,0,PO-00529,REF-00529,INV-20251229-0529,29-12-2025,10:00:00,SUP-005,LOCAL,SETTLED,53,0,0,4770.0,0,0,0,0,0,0,0,858.6,0,5628.6,0
Main Store,0,PO-00530,REF-00530,INV-20251229-0530,29-12-2025,10:00:00,SUP-005,LOCAL,SETTLED,20,0,0,1500.0,0,0,0,0,0,0,0,270.0,0,1770.0,0
Main Store,0,PO-00531,REF-00531,INV-20251229-0531,29-12-2025,10:00:00,SUP-005,LOCAL,SETTLED,43,0,0,1773.75,0,0,0,0,0,0,0,319.27,0,2093.02,0
Main Store,0,PO-00532,REF-00532,INV-20251229-0532,29-12-2025,10:00:00,SUP-005,LOCAL,SETTLED,59,0,0,2212.5,0,0,0,0,0,0,0,398.25,0,2610.75,0
Main Store,0,PO-00533,REF-00533,INV-20251229-0533,29-12-2025,10:00:00,SUP-005,LOCAL,SETTLED,56,0,0,9240.0,0,0,0,0,0,0,0,1663.2,0,10903.2,0
Main Store,0,PO-00534,REF-00534,INV-20251229-0534,29-12-2025,10:00:00,SUP-005,LOCAL,SETTLED,54,0,0,9315.0,0,0,0,0,0,0,0,1676.7,0,10991.7,0
Main Store,0,PO-00535,REF-00535,INV-20251229-0535,29-12-2025,10:00:00,SUP-005,LOCAL,SETTLED,20,0,0,2925.0,0,0,0,0,0,0,0,526.5,0,3451.5,0
Main Store,0,PO-00536,REF-00536,INV-20251229-0536,29-12-2025,10:00:00,SUP-005,LOCAL,SETTLED,22,0,0,5115.0,0,0,0,0,0,0,0,920.7,0,6035.7,0
Main Store,0,PO-00537,REF-00537,INV-20251229-0537,29-12-2025,10:00:00,SUP-005,LOCAL,SETTLED,15,0,0,506.25,0,0,0,0,0,0,0,91.12,0,597.37,0
Main Store,0,PO-00538,REF-00538,INV-20251229-0538,29-12-2025,10:00:00,SUP-005,LOCAL,SETTLED,20,0,0,2175.0,0,0,0,0,0,0,0,391.5,0,2566.5,0
Main Store,0,PO-00539,REF-00539,INV-20251229-0539,29-12-2025,10:00:00,SUP-005,LOCAL,SETTLED,14,0,0,997.5,0,0,0,0,0,0,0,179.55,0,1177.05,0
Main Store,0,PO-00540,REF-00540,INV-20251229-0540,29-12-2025,10:00:00,SUP-005,LOCAL,SETTLED,25,0,0,656.25,0,0,0,0,0,0,0,118.12,0,774.37,0
Main Store,0,PO-00541,REF-00541,INV-20251229-0541,29-12-2025,10:00:00,SUP-005,LOCAL,SETTLED,54,0,0,9112.5,0,0,0,0,0,0,0,1093.5,0,10206.0,0
Main Store,0,PO-00542,REF-00542,INV-20251229-0542,29-12-2025,10:00:00,SUP-005,LOCAL,SETTLED,19,0,0,3847.5,0,0,0,0,0,0,0,461.7,0,4309.2,0
Main Store,0,PO-00543,REF-00543,INV-20251229-0543,29-12-2025,10:00:00,SUP-005,LOCAL,SETTLED,21,0,0,1417.5,0,0,0,0,0,0,0,170.1,0,1587.6,0
Main Store,0,PO-00544,REF-00544,INV-20251229-0544,29-12-2025,10:00:00,SUP-005,LOCAL,SETTLED,23,0,0,1725.0,0,0,0,0,0,0,0,310.5,0,2035.5,0
Main Store,0,PO-00545,REF-00545,INV-20251229-0545,29-12-2025,10:00:00,SUP-001,LOCAL,SETTLED,61,0,0,686.25,0,0,0,0,0,0,0,0.0,0,686.25,0
Main Store,0,PO-00546,REF-00546,INV-20251229-0546,29-12-2025,10:00:00,SUP-001,LOCAL,SETTLED,46,0,0,966.0,0,0,0,0,0,0,0,0.0,0,966.0,0
Main Store,0,PO-00547,REF-00547,INV-20260105-0547,05-01-2026,10:00:00,SUP-001,LOCAL,SETTLED,109,0,0,28612.5,0,0,0,0,0,0,0,1430.62,0,30043.12,0
Main Store,0,PO-00548,REF-00548,INV-20260105-0548,05-01-2026,10:00:00,SUP-001,LOCAL,SETTLED,54,0,0,27540.0,0,0,0,0,0,0,0,1377.0,0,28917.0,0
Main Store,0,PO-00549,REF-00549,INV-20260105-0549,05-01-2026,10:00:00,SUP-001,LOCAL,SETTLED,108,0,0,1944.0,0,0,0,0,0,0,0,0.0,0,1944.0,0
Main Store,0,PO-00550,REF-00550,INV-20260105-0550,05-01-2026,10:00:00,SUP-001,LOCAL,SETTLED,110,0,0,14437.5,0,0,0,0,0,0,0,721.88,0,15159.38,0
Main Store,0,PO-00551,REF-00551,INV-20260105-0551,05-01-2026,10:00:00,SUP-001,LOCAL,SETTLED,55,0,0,34650.0,0,0,0,0,0,0,0,1732.5,0,36382.5,0
Main Store,0,PO-00552,REF-00552,INV-20260105-0552,05-01-2026,10:00:00,SUP-001,LOCAL,SETTLED,48,0,0,4680.0,0,0,0,0,0,0,0,234.0,0,4914.0,0
Main Store,0,PO-00553,REF-00553,INV-20260105-0553,05-01-2026,10:00:00,SUP-001,LOCAL,SETTLED,61,0,0,11437.5,0,0,0,0,0,0,0,571.88,0,12009.38,0
Main Store,0,PO-00554,REF-00554,INV-20260105-0554,05-01-2026,10:00:00,SUP-003,LOCAL,SETTLED,109,0,0,22890.0,0,0,0,0,0,0,0,2746.8,0,25636.8,0
Main Store,0,PO-00555,REF-00555,INV-20260105-0555,05-01-2026,10:00:00,SUP-003,LOCAL,SETTLED,48,0,0,2160.0,0,0,0,0,0,0,0,259.2,0,2419.2,0
Main Store,0,PO-00556,REF-00556,INV-20260105-0556,05-01-2026,10:00:00,SUP-003,LOCAL,SETTLED,65,0,0,5850.0,0,0,0,0,0,0,0,702.0,0,6552.0,0
Main Store,0,PO-00557,REF-00557,INV-20260105-0557,05-01-2026,10:00:00,SUP-003,LOCAL,SETTLED,90,0,0,2700.0,0,0,0,0,0,0,0,135.0,0,2835.0,0
Main Store,0,PO-00558,REF-00558,INV-20260105-0558,05-01-2026,10:00:00,SUP-002,LOCAL,SETTLED,99,0,0,3712.5,0,0,0,0,0,0,0,0.0,0,3712.5,0
Main Store,0,PO-00559,REF-00559,INV-20260105-0559,05-01-2026,10:00:00,SUP-002,LOCAL,SETTLED,47,0,0,1233.75,0,0,0,0,0,0,0,0.0,0,1233.75,0
Main Store,0,PO-00560,REF-00560,INV-20260105-0560,05-01-2026,10:00:00,SUP-002,LOCAL,SETTLED,45,0,0,1012.5,0,0,0,0,0,0,0,0.0,0,1012.5,0
Main Store,0,PO-00561,REF-00561,INV-20260105-0561,05-01-2026,10:00:00,SUP-004,LOCAL,SETTLED,98,0,0,1029.0,0,0,0,0,0,0,0,0.0,0,1029.0,0
Main Store,0,PO-00562,REF-00562,INV-20260105-0562,05-01-2026,10:00:00,SUP-004,LOCAL,SETTLED,99,0,0,4158.0,0,0,0,0,0,0,0,0.0,0,4158.0,0
Main Store,0,PO-00563,REF-00563,INV-20260105-0563,05-01-2026,10:00:00,SUP-002,LOCAL,SETTLED,62,0,0,930.0,0,0,0,0,0,0,0,111.6,0,1041.6,0
